Cus.ID,Date,Cus. Location,Age,Gender,Mobile Name,Sell Price,Does he/she Come from Facebook Page?,Does he/she Followed Our Page?,Did he/she buy any mobile before?,Did he/she hear of our shop before?
4755,03-11-2024,Rangamati Sadar,44,F,iPhone 16 Pro 256GB,14851.0,No,No,Yes,Yes
4756,03-11-2024,Outside Rangamati,34,M,Note 11S 6/128,19981.0,No,Yes,No,Yes
4757,03-11-2024,Outside Rangamati,38,M,iPhone 16 Pro Max 1TB,37409.0,Yes,No,No,No
4758,03-11-2024,Inside Rangamati,44,F,Note 11S 6/128,13795.0,Yes,No,No,Yes
4759,03-11-2024,Outside Rangamati,42,M,Pixel 8 Pro 12/256,70282.0,No,No,No,Yes
4760,03-11-2024,Inside Rangamati,18,F,Vivo T3x 5G 8/128,21074.0,No,Yes,No,No
4761,03-11-2024,Inside Rangamati,42,M,Narzo N53 4/64,18462.0,No,Yes,No,Yes
4762,03-11-2024,Outside Rangamati,42,F,Narzo N53 4/64,14116.0,No,Yes,No,No
4763,03-11-2024,Outside Rangamati,24,F,iQOO Z7 5G 6/128,19870.0,No,Yes,No,Yes
4764,03-11-2024,Inside Rangamati,39,F,Galaxy A55 5G 8/128,38938.0,No,No,No,No
4765,03-11-2024,Inside Rangamati,48,F,Galaxy M35 5G 8/128,25836.0,Yes,No,Yes,No
4766,04-11-2024,Rangamati Sadar,34,M,Moto G85 5G 8/128,16959.0,No,No,Yes,Yes
4767,04-11-2024,Outside Rangamati,23,M,Galaxy M35 5G 8/128,18002.0,No,No,Yes,Yes
4768,04-11-2024,Inside Rangamati,19,M,Galaxy M35 5G 8/128,14830.0,No,No,No,Yes
4769,04-11-2024,Outside Rangamati,39,M,Galaxy S24 Ultra 12/256,33595.0,Yes,No,No,Yes
4770,04-11-2024,Outside Rangamati,44,F,iQOO Z7 5G 6/128,21567.0,No,No,No,No
4771,04-11-2024,Inside Rangamati,29,F,Galaxy A55 5G 8/128,19273.0,Yes,Yes,No,Yes
4772,04-11-2024,Rangamati Sadar,32,F,iPhone 16 Pro Max 1TB,26319.0,No,Yes,No,Yes
4773,04-11-2024,Outside Rangamati,22,M,iPhone 16 Pro 256GB,24079.0,No,Yes,No,Yes
4774,04-11-2024,Inside Rangamati,27,F,Vivo Y200 5G 6/128,26508.0,Yes,Yes,No,No
4775,04-11-2024,Rangamati Sadar,44,M,Vivo T3x 5G 8/128,25175.0,No,No,No,No
4776,04-11-2024,Inside Rangamati,50,F,Note 14 Pro 5G 8/256,14674.0,No,Yes,Yes,Yes
4777,04-11-2024,Inside Rangamati,24,M,Pixel 7a 8/128,44501.0,Yes,No,No,Yes
4778,04-11-2024,Rangamati Sadar,46,F,Moto G85 5G 8/128,18351.0,No,No,Yes,Yes
4779,04-11-2024,Inside Rangamati,20,M,Narzo N53 4/64,19677.0,No,No,Yes,Yes
4780,04-11-2024,Rangamati Sadar,39,F,iPhone 16 Pro Max 1TB,50309.0,No,No,No,No
4781,04-11-2024,Inside Rangamati,48,M,Galaxy S24 Ultra 12/256,17928.0,No,No,No,Yes
4782,04-11-2024,Inside Rangamati,47,M,Redmi Note 12 Pro 8/128,21546.0,No,No,No,No
4783,04-11-2024,Rangamati Sadar,46,M,Pixel 7a 8/128,18515.0,Yes,No,No,No
4784,04-11-2024,Rangamati Sadar,31,F,Narzo N53 4/64,22045.0,No,No,Yes,Yes
4785,04-11-2024,Outside Rangamati,49,F,iQOO Z7 5G 6/128,14021.0,No,Yes,No,Yes
4786,04-11-2024,Rangamati Sadar,18,F,iPhone 16 Pro 256GB,51713.0,No,No,Yes,Yes
4787,04-11-2024,Inside Rangamati,39,F,Vivo Y200 5G 6/128,23121.0,Yes,No,No,Yes
4788,04-11-2024,Outside Rangamati,47,M,Vivo T3x 5G 8/128,22552.0,Yes,Yes,No,No
4789,04-11-2024,Outside Rangamati,38,F,iPhone 16 Pro Max 1TB,199603.0,No,No,No,Yes
4790,04-11-2024,Inside Rangamati,30,M,Note 14 Pro 5G 8/256,17185.0,Yes,Yes,No,No
4791,04-11-2024,Outside Rangamati,47,M,Note 11S 6/128,18739.0,Yes,Yes,No,Yes
4792,04-11-2024,Rangamati Sadar,26,F,iQOO Neo 9 Pro 5G 12/256,40339.0,Yes,No,No,No
4793,04-11-2024,Outside Rangamati,32,M,Vivo Y200 5G 6/128,21682.0,No,Yes,No,No
4794,04-11-2024,Inside Rangamati,45,M,R-70 Turbo 5G 6/128,23753.0,No,No,No,Yes
4795,04-11-2024,Inside Rangamati,26,M,iPhone 16 Pro Max 1TB,22434.0,Yes,Yes,Yes,Yes
4796,04-11-2024,Outside Rangamati,38,F,Pixel 7a 8/128,22146.0,No,No,No,Yes
4797,05-11-2024,Outside Rangamati,19,F,Vivo T3x 5G 8/128,26094.0,No,Yes,Yes,No
4798,05-11-2024,Outside Rangamati,45,F,iQOO Z7 5G 6/128,18168.0,No,No,No,Yes
4799,05-11-2024,Outside Rangamati,24,M,iPhone 16 Pro Max 1TB,16479.0,No,No,No,Yes
4800,05-11-2024,Rangamati Sadar,22,F,Pixel 7a 8/128,22110.0,Yes,No,Yes,Yes
4801,05-11-2024,Inside Rangamati,19,M,Redmi Note 12 Pro 8/128,24120.0,Yes,No,Yes,No
4802,05-11-2024,Rangamati Sadar,45,F,Pixel 7a 8/128,25397.0,No,Yes,No,Yes
4803,05-11-2024,Outside Rangamati,37,F,iQOO Z7 5G 6/128,20416.0,No,Yes,No,No
4804,05-11-2024,Rangamati Sadar,32,F,Pixel 7a 8/128,22477.0,Yes,No,No,Yes
4805,05-11-2024,Inside Rangamati,20,F,Vivo Y200 5G 6/128,19147.0,No,Yes,No,No
4806,05-11-2024,Inside Rangamati,32,M,iPhone 16 Pro Max 1TB,14081.0,Yes,No,No,No
4807,05-11-2024,Rangamati Sadar,44,M,iPhone 16 Pro 256GB,24454.0,Yes,Yes,Yes,Yes
4808,05-11-2024,Rangamati Sadar,45,M,iQOO Z7 5G 6/128,20420.0,No,Yes,No,Yes
4809,05-11-2024,Outside Rangamati,48,F,Vivo Y200 5G 6/128,14791.0,No,No,No,No
4810,05-11-2024,Outside Rangamati,29,F,Note 11S 6/128,13471.0,No,No,Yes,No
4811,05-11-2024,Rangamati Sadar,22,F,Pixel 7a 8/128,15539.0,No,Yes,No,No
4812,05-11-2024,Outside Rangamati,36,M,Vivo Y200 5G 6/128,14737.0,Yes,No,No,Yes
4813,05-11-2024,Inside Rangamati,44,M,R-70 Turbo 5G 6/128,14188.0,No,No,No,No
4814,05-11-2024,Inside Rangamati,28,M,Vivo T3x 5G 8/128,15159.0,No,Yes,No,Yes
4815,05-11-2024,Inside Rangamati,39,F,Moto G85 5G 8/128,15483.0,No,Yes,No,Yes
4816,05-11-2024,Outside Rangamati,44,M,Note 11S 6/128,25872.0,No,No,No,No
4817,05-11-2024,Outside Rangamati,42,M,Note 11S 6/128,18832.0,No,No,No,Yes
4818,05-11-2024,Outside Rangamati,22,F,Galaxy A55 5G 8/128,18718.0,No,No,Yes,Yes
4819,06-11-2024,Outside Rangamati,50,M,iPhone 16 Pro Max 1TB,14995.0,No,Yes,No,Yes
4820,06-11-2024,Rangamati Sadar,18,M,iPhone 16 Pro Max 1TB,16042.0,No,No,No,No
4821,06-11-2024,Inside Rangamati,45,M,Galaxy M35 5G 8/128,21682.0,Yes,No,No,No
4822,06-11-2024,Rangamati Sadar,46,F,R-70 Turbo 5G 6/128,15011.0,No,Yes,No,Yes
4823,06-11-2024,Outside Rangamati,28,M,Galaxy S24 Ultra 12/256,24231.0,Yes,No,No,Yes
4824,06-11-2024,Rangamati Sadar,42,M,Vivo Y200 5G 6/128,17554.0,No,Yes,No,Yes
4825,06-11-2024,Rangamati Sadar,19,M,iPhone 16 Pro Max 1TB,22609.0,No,No,No,No
4826,06-11-2024,Outside Rangamati,49,F,Galaxy S24 Ultra 12/256,50735.0,No,No,No,No
4827,06-11-2024,Outside Rangamati,38,M,Redmi Note 12 Pro 8/128,14710.0,No,Yes,No,Yes
4828,06-11-2024,Outside Rangamati,20,F,Galaxy A55 5G 8/128,39186.0,Yes,No,No,No
4829,06-11-2024,Rangamati Sadar,46,M,iQOO Neo 9 Pro 5G 12/256,26652.0,No,Yes,No,No
4830,06-11-2024,Inside Rangamati,31,M,iQOO Z7 5G 6/128,20904.0,No,Yes,No,No
4831,06-11-2024,Outside Rangamati,41,F,Note 11S 6/128,15972.0,No,Yes,No,Yes
4832,06-11-2024,Inside Rangamati,21,F,iQOO Neo 9 Pro 5G 12/256,16393.0,No,No,No,No
4833,06-11-2024,Rangamati Sadar,21,M,iPhone 16 Pro 256GB,57399.0,No,No,Yes,No
4834,06-11-2024,Outside Rangamati,42,M,Vivo Y200 5G 6/128,24442.0,No,No,No,Yes
4835,06-11-2024,Rangamati Sadar,28,M,iQOO Z7 5G 6/128,20514.0,No,No,No,Yes
4836,06-11-2024,Rangamati Sadar,24,F,iPhone 16 Pro Max 1TB,23417.0,No,Yes,No,No
4837,06-11-2024,Rangamati Sadar,44,M,Galaxy M35 5G 8/128,17342.0,No,No,Yes,Yes
4838,06-11-2024,Outside Rangamati,45,M,Vivo T3x 5G 8/128,15066.0,Yes,Yes,No,Yes
4839,06-11-2024,Inside Rangamati,25,F,iQOO Neo 9 Pro 5G 12/256,21024.0,Yes,No,Yes,No
4840,06-11-2024,Rangamati Sadar,38,M,iPhone 16 Pro 256GB,16522.0,No,No,No,No
4841,06-11-2024,Outside Rangamati,29,M,Note 11S 6/128,20965.0,Yes,No,No,Yes
4842,06-11-2024,Rangamati Sadar,50,F,R-70 Turbo 5G 6/128,20529.0,No,No,Yes,Yes
4843,06-11-2024,Inside Rangamati,44,M,iPhone 16 Pro 256GB,141627.0,No,Yes,No,Yes
4844,06-11-2024,Outside Rangamati,36,F,Moto G85 5G 8/128,12800.0,Yes,No,No,No
4845,06-11-2024,Rangamati Sadar,24,M,R-70 Turbo 5G 6/128,26033.0,Yes,Yes,No,Yes
4846,06-11-2024,Outside Rangamati,31,M,iQOO Z7 5G 6/128,20061.0,No,No,Yes,Yes
4847,06-11-2024,Rangamati Sadar,31,F,Vivo T3x 5G 8/128,13636.0,No,No,No,No
4848,06-11-2024,Inside Rangamati,44,M,Galaxy A55 5G 8/128,23031.0,Yes,No,No,Yes
4849,06-11-2024,Rangamati Sadar,44,M,R-70 Turbo 5G 6/128,24119.0,No,Yes,Yes,No
4850,06-11-2024,Outside Rangamati,48,F,Narzo N53 4/64,12702.0,No,No,No,Yes
4851,06-11-2024,Inside Rangamati,41,M,Note 11S 6/128,18491.0,Yes,No,No,No
4852,06-11-2024,Inside Rangamati,19,M,Note 11S 6/128,18930.0,Yes,No,No,No
4853,06-11-2024,Outside Rangamati,23,M,Vivo Y200 5G 6/128,20688.0,No,Yes,Yes,No
4854,07-11-2024,Rangamati Sadar,27,M,Moto G85 5G 8/128,21682.0,Yes,No,No,No
4855,07-11-2024,Rangamati Sadar,25,M,Narzo N53 4/64,13171.0,No,No,Yes,No
4856,07-11-2024,Inside Rangamati,20,F,Galaxy M35 5G 8/128,26851.0,No,Yes,No,Yes
4857,07-11-2024,Rangamati Sadar,46,F,iPhone 16 Pro 256GB,48915.0,No,Yes,No,Yes
4858,07-11-2024,Outside Rangamati,35,F,Galaxy S24 Ultra 12/256,14246.0,Yes,No,No,No
4859,07-11-2024,Inside Rangamati,40,M,Pixel 8 Pro 12/256,20009.0,No,No,No,No
4860,07-11-2024,Outside Rangamati,42,M,Pixel 8 Pro 12/256,25855.0,No,No,No,No
4861,07-11-2024,Rangamati Sadar,27,F,Galaxy S24 Ultra 12/256,26868.0,No,No,Yes,No
4862,07-11-2024,Outside Rangamati,20,F,Moto G85 5G 8/128,14437.0,Yes,No,No,Yes
4863,07-11-2024,Outside Rangamati,23,F,Redmi Note 12 Pro 8/128,27650.0,No,No,No,Yes
4864,07-11-2024,Rangamati Sadar,44,F,iQOO Neo 9 Pro 5G 12/256,19458.0,No,Yes,No,No
4865,07-11-2024,Outside Rangamati,21,F,Note 14 Pro 5G 8/256,36007.0,Yes,No,Yes,Yes
4866,07-11-2024,Inside Rangamati,26,M,Note 14 Pro 5G 8/256,12897.0,No,No,No,Yes
4867,07-11-2024,Outside Rangamati,48,F,Note 14 Pro 5G 8/256,27371.0,Yes,Yes,No,Yes
4868,07-11-2024,Inside Rangamati,37,F,Moto G85 5G 8/128,14773.0,No,Yes,No,Yes
4869,07-11-2024,Inside Rangamati,40,F,Galaxy S24 Ultra 12/256,18403.0,No,Yes,No,No
4870,07-11-2024,Rangamati Sadar,33,M,Galaxy A55 5G 8/128,39755.0,No,No,Yes,Yes
4871,07-11-2024,Inside Rangamati,19,M,Galaxy A55 5G 8/128,13418.0,Yes,No,No,Yes
4872,07-11-2024,Rangamati Sadar,31,M,Note 11S 6/128,14261.0,No,Yes,No,No
4873,07-11-2024,Rangamati Sadar,50,M,Vivo Y200 5G 6/128,23256.0,No,No,Yes,No
4874,07-11-2024,Inside Rangamati,29,F,Narzo N53 4/64,13309.0,No,No,No,Yes
4875,07-11-2024,Rangamati Sadar,42,M,Moto G85 5G 8/128,18605.0,No,Yes,No,Yes
4876,07-11-2024,Rangamati Sadar,34,M,Galaxy S24 Ultra 12/256,49325.0,No,Yes,No,Yes
4877,07-11-2024,Inside Rangamati,32,M,Note 14 Pro 5G 8/256,36150.0,No,Yes,Yes,Yes
4878,07-11-2024,Outside Rangamati,19,F,Vivo T3x 5G 8/128,17104.0,No,Yes,Yes,Yes
4879,07-11-2024,Outside Rangamati,29,F,R-70 Turbo 5G 6/128,22118.0,No,Yes,No,Yes
4880,07-11-2024,Outside Rangamati,50,M,Note 11S 6/128,17805.0,Yes,Yes,No,No
4881,07-11-2024,Inside Rangamati,46,M,iQOO Neo 9 Pro 5G 12/256,18049.0,No,No,No,Yes
4882,07-11-2024,Outside Rangamati,36,M,Galaxy S24 Ultra 12/256,24918.0,Yes,Yes,No,Yes
4883,07-11-2024,Outside Rangamati,46,F,iQOO Neo 9 Pro 5G 12/256,40443.0,Yes,Yes,No,Yes
4884,07-11-2024,Inside Rangamati,33,F,Narzo N53 4/64,13426.0,No,Yes,No,Yes
4885,07-11-2024,Inside Rangamati,33,F,Moto G85 5G 8/128,13626.0,No,No,No,Yes
4886,07-11-2024,Outside Rangamati,27,M,Galaxy S24 Ultra 12/256,24368.0,No,No,Yes,Yes
4887,07-11-2024,Inside Rangamati,19,F,Note 14 Pro 5G 8/256,36608.0,Yes,No,Yes,Yes
4888,07-11-2024,Inside Rangamati,36,M,R-70 Turbo 5G 6/128,13905.0,No,No,No,Yes
4889,07-11-2024,Inside Rangamati,37,F,Galaxy S24 Ultra 12/256,69646.0,No,No,No,Yes
4890,07-11-2024,Outside Rangamati,42,F,iPhone 16 Pro Max 1TB,21387.0,No,Yes,Yes,Yes
4891,07-11-2024,Outside Rangamati,46,F,iQOO Neo 9 Pro 5G 12/256,40859.0,No,No,No,No
4892,07-11-2024,Outside Rangamati,25,M,Redmi Note 12 Pro 8/128,27912.0,Yes,No,No,Yes
4893,08-11-2024,Rangamati Sadar,24,M,Galaxy M35 5G 8/128,25987.0,Yes,Yes,No,No
4894,08-11-2024,Outside Rangamati,38,M,Pixel 8 Pro 12/256,14399.0,No,Yes,No,Yes
4895,08-11-2024,Inside Rangamati,26,F,iPhone 16 Pro Max 1TB,21682.0,No,No,No,Yes
4896,08-11-2024,Inside Rangamati,44,F,Moto G85 5G 8/128,19404.0,No,Yes,No,Yes
4897,08-11-2024,Outside Rangamati,20,F,Moto G85 5G 8/128,25806.0,Yes,Yes,No,No
4898,08-11-2024,Outside Rangamati,47,M,R-70 Turbo 5G 6/128,19315.0,No,Yes,Yes,Yes
4899,08-11-2024,Outside Rangamati,38,M,Redmi Note 12 Pro 8/128,26133.0,No,No,No,Yes
4900,08-11-2024,Outside Rangamati,20,M,iQOO Neo 9 Pro 5G 12/256,40825.0,No,No,No,No
4901,08-11-2024,Inside Rangamati,37,F,Pixel 7a 8/128,44225.0,No,Yes,No,Yes
4902,08-11-2024,Rangamati Sadar,44,F,Pixel 8 Pro 12/256,26436.0,Yes,No,No,No
4903,08-11-2024,Rangamati Sadar,49,F,R-70 Turbo 5G 6/128,20767.0,Yes,No,No,Yes
4904,08-11-2024,Rangamati Sadar,30,M,Note 14 Pro 5G 8/256,13138.0,No,Yes,No,Yes
4905,08-11-2024,Rangamati Sadar,50,F,Pixel 8 Pro 12/256,22162.0,No,No,No,No
4906,08-11-2024,Inside Rangamati,27,M,Vivo T3x 5G 8/128,22615.0,Yes,Yes,No,No
4907,08-11-2024,Outside Rangamati,44,M,Moto G85 5G 8/128,23640.0,Yes,Yes,Yes,No
4908,08-11-2024,Rangamati Sadar,41,F,iPhone 16 Pro 256GB,25841.0,Yes,Yes,No,No
4909,08-11-2024,Rangamati Sadar,18,F,Vivo Y200 5G 6/128,19769.0,No,No,No,No
4910,08-11-2024,Outside Rangamati,35,M,Vivo T3x 5G 8/128,25809.0,No,Yes,Yes,Yes
4911,08-11-2024,Rangamati Sadar,30,M,Pixel 8 Pro 12/256,35942.0,Yes,Yes,No,Yes
4912,08-11-2024,Outside Rangamati,31,F,Note 11S 6/128,23959.0,Yes,No,Yes,No
4913,09-11-2024,Rangamati Sadar,44,F,Note 11S 6/128,18535.0,No,No,Yes,Yes
4914,09-11-2024,Inside Rangamati,46,M,R-70 Turbo 5G 6/128,24609.0,Yes,No,No,Yes
4915,09-11-2024,Rangamati Sadar,27,F,Galaxy S24 Ultra 12/256,63551.0,Yes,No,No,Yes
4916,09-11-2024,Outside Rangamati,26,M,Galaxy S24 Ultra 12/256,26067.0,No,No,No,Yes
4917,09-11-2024,Inside Rangamati,41,F,iQOO Z7 5G 6/128,20243.0,No,Yes,No,No
4918,09-11-2024,Outside Rangamati,26,M,Vivo T3x 5G 8/128,25348.0,Yes,No,No,Yes
4919,09-11-2024,Rangamati Sadar,28,M,iPhone 16 Pro Max 1TB,12803.0,Yes,Yes,No,Yes
4920,09-11-2024,Rangamati Sadar,24,M,Galaxy M35 5G 8/128,14662.0,Yes,Yes,Yes,No
4921,09-11-2024,Inside Rangamati,37,F,Vivo Y200 5G 6/128,26811.0,No,No,No,No
4922,09-11-2024,Inside Rangamati,34,F,iPhone 16 Pro 256GB,17657.0,No,No,Yes,Yes
4923,09-11-2024,Inside Rangamati,20,M,Galaxy S24 Ultra 12/256,16721.0,Yes,Yes,No,Yes
4924,09-11-2024,Outside Rangamati,21,M,Narzo N53 4/64,13191.0,No,No,No,No
4925,09-11-2024,Outside Rangamati,28,M,iPhone 16 Pro 256GB,16102.0,No,No,No,Yes
4926,09-11-2024,Inside Rangamati,38,M,iPhone 16 Pro Max 1TB,25275.0,No,Yes,Yes,Yes
4927,09-11-2024,Rangamati Sadar,43,F,Note 14 Pro 5G 8/256,16966.0,No,Yes,Yes,Yes
4928,09-11-2024,Rangamati Sadar,35,F,R-70 Turbo 5G 6/128,20120.0,Yes,No,No,No
4929,09-11-2024,Outside Rangamati,48,M,Vivo T3x 5G 8/128,23490.0,No,No,No,Yes
4930,09-11-2024,Inside Rangamati,36,F,Vivo T3x 5G 8/128,26049.0,No,Yes,No,Yes
4931,09-11-2024,Rangamati Sadar,33,M,Pixel 8 Pro 12/256,58437.0,Yes,No,No,No
4932,09-11-2024,Outside Rangamati,29,F,Note 14 Pro 5G 8/256,14619.0,Yes,No,No,Yes
4933,09-11-2024,Outside Rangamati,28,M,Vivo T3x 5G 8/128,25338.0,No,Yes,Yes,Yes
4934,09-11-2024,Inside Rangamati,49,F,Note 11S 6/128,22839.0,No,No,No,No
4935,09-11-2024,Rangamati Sadar,38,M,Moto G85 5G 8/128,17255.0,Yes,Yes,No,Yes
4936,09-11-2024,Outside Rangamati,29,M,iPhone 16 Pro 256GB,21682.0,No,No,Yes,Yes
4937,09-11-2024,Outside Rangamati,45,F,R-70 Turbo 5G 6/128,23879.0,Yes,No,No,No
4938,09-11-2024,Outside Rangamati,19,M,Vivo T3x 5G 8/128,20560.0,Yes,No,No,Yes
4939,09-11-2024,Rangamati Sadar,22,F,Pixel 7a 8/128,17169.0,No,No,No,Yes
4940,09-11-2024,Rangamati Sadar,49,M,Note 11S 6/128,24562.0,Yes,No,No,No
4941,09-11-2024,Rangamati Sadar,38,F,Vivo Y200 5G 6/128,23502.0,No,No,No,Yes
4942,09-11-2024,Outside Rangamati,35,F,Pixel 8 Pro 12/256,18792.0,Yes,No,Yes,No
4943,09-11-2024,Rangamati Sadar,20,M,Vivo Y200 5G 6/128,15482.0,Yes,No,Yes,Yes
4944,09-11-2024,Outside Rangamati,27,F,Vivo Y200 5G 6/128,22758.0,Yes,No,No,Yes
4945,09-11-2024,Inside Rangamati,40,F,iQOO Z7 5G 6/128,20511.0,No,Yes,No,No
4946,09-11-2024,Rangamati Sadar,34,F,Pixel 8 Pro 12/256,19101.0,No,Yes,No,No
4947,09-11-2024,Rangamati Sadar,43,M,Pixel 8 Pro 12/256,20892.0,Yes,Yes,No,No
4948,10-11-2024,Rangamati Sadar,32,M,Note 14 Pro 5G 8/256,12998.0,No,No,No,Yes
4949,10-11-2024,Inside Rangamati,30,F,Pixel 7a 8/128,26787.0,No,No,No,Yes
4950,10-11-2024,Outside Rangamati,47,M,iPhone 16 Pro 256GB,73419.0,No,No,No,No
4951,10-11-2024,Rangamati Sadar,34,F,iPhone 16 Pro 256GB,17532.0,No,Yes,Yes,Yes
4952,10-11-2024,Outside Rangamati,29,M,Note 14 Pro 5G 8/256,26347.0,No,Yes,No,Yes
4953,10-11-2024,Inside Rangamati,28,F,iPhone 16 Pro Max 1TB,14552.0,Yes,Yes,Yes,Yes
4954,10-11-2024,Inside Rangamati,46,M,R-70 Turbo 5G 6/128,20650.0,No,Yes,No,No
4955,10-11-2024,Rangamati Sadar,45,M,R-70 Turbo 5G 6/128,19867.0,No,No,No,Yes
4956,10-11-2024,Outside Rangamati,30,F,Galaxy S24 Ultra 12/256,15751.0,Yes,No,Yes,No
4957,10-11-2024,Outside Rangamati,30,F,Narzo N53 4/64,13263.0,No,Yes,No,No
4958,10-11-2024,Rangamati Sadar,22,M,Note 11S 6/128,18739.0,Yes,No,No,No
4959,10-11-2024,Outside Rangamati,49,F,iQOO Neo 9 Pro 5G 12/256,22058.0,Yes,No,No,No
4960,10-11-2024,Inside Rangamati,41,F,Galaxy M35 5G 8/128,24109.0,No,No,No,No
4961,10-11-2024,Outside Rangamati,31,F,Pixel 8 Pro 12/256,21987.0,No,Yes,No,No
4962,10-11-2024,Outside Rangamati,46,F,Redmi Note 12 Pro 8/128,25074.0,Yes,No,Yes,Yes
4963,10-11-2024,Rangamati Sadar,20,M,Note 14 Pro 5G 8/256,36919.0,Yes,Yes,No,Yes
4964,10-11-2024,Inside Rangamati,43,M,Note 11S 6/128,14204.0,No,No,No,Yes
4965,10-11-2024,Inside Rangamati,28,F,Vivo Y200 5G 6/128,17610.0,Yes,Yes,No,Yes
4966,10-11-2024,Inside Rangamati,33,F,R-70 Turbo 5G 6/128,20160.0,No,Yes,Yes,Yes
4967,10-11-2024,Inside Rangamati,38,F,R-70 Turbo 5G 6/128,24771.0,No,No,No,Yes
4968,10-11-2024,Rangamati Sadar,47,M,iPhone 16 Pro 256GB,26128.0,Yes,Yes,No,No
4969,10-11-2024,Inside Rangamati,46,M,iQOO Z7 5G 6/128,22022.0,No,Yes,No,Yes
4970,10-11-2024,Inside Rangamati,42,F,Galaxy A55 5G 8/128,18165.0,Yes,No,No,No
4971,10-11-2024,Outside Rangamati,47,F,Vivo T3x 5G 8/128,26291.0,No,No,Yes,Yes
4972,10-11-2024,Inside Rangamati,50,M,Vivo Y200 5G 6/128,23563.0,No,Yes,No,Yes
4973,10-11-2024,Outside Rangamati,48,F,iQOO Z7 5G 6/128,22231.0,No,No,No,No
4974,10-11-2024,Outside Rangamati,43,M,Moto G85 5G 8/128,26742.0,No,No,No,Yes
4975,10-11-2024,Rangamati Sadar,47,F,Vivo Y200 5G 6/128,20652.0,No,Yes,No,No
4976,10-11-2024,Outside Rangamati,32,M,Pixel 8 Pro 12/256,48255.0,No,No,No,No
4977,10-11-2024,Rangamati Sadar,42,F,iQOO Z7 5G 6/128,15593.0,No,Yes,No,No
4978,10-11-2024,Rangamati Sadar,32,F,iQOO Neo 9 Pro 5G 12/256,21853.0,Yes,No,Yes,No
4979,11-11-2024,Outside Rangamati,37,M,Galaxy M35 5G 8/128,17159.0,Yes,Yes,No,Yes
4980,11-11-2024,Outside Rangamati,41,F,iPhone 16 Pro Max 1TB,21698.0,No,No,No,Yes
4981,11-11-2024,Inside Rangamati,33,F,Vivo T3x 5G 8/128,20577.0,No,No,No,Yes
4982,11-11-2024,Outside Rangamati,25,F,Note 14 Pro 5G 8/256,20973.0,No,No,No,Yes
4983,11-11-2024,Rangamati Sadar,26,F,Pixel 7a 8/128,20449.0,Yes,Yes,Yes,Yes
4984,11-11-2024,Outside Rangamati,50,F,iQOO Neo 9 Pro 5G 12/256,40969.0,Yes,No,No,No
4985,11-11-2024,Rangamati Sadar,45,M,Vivo Y200 5G 6/128,22547.0,Yes,No,Yes,No
4986,11-11-2024,Outside Rangamati,36,F,Vivo Y200 5G 6/128,13853.0,Yes,No,Yes,No
4987,11-11-2024,Outside Rangamati,28,F,Pixel 7a 8/128,14321.0,No,No,No,No
4988,11-11-2024,Rangamati Sadar,26,M,Galaxy A55 5G 8/128,39077.0,No,No,Yes,Yes
4989,11-11-2024,Inside Rangamati,42,M,Galaxy A55 5G 8/128,17982.0,Yes,No,No,No
4990,11-11-2024,Rangamati Sadar,50,M,iQOO Neo 9 Pro 5G 12/256,19672.0,No,No,No,Yes
4991,11-11-2024,Rangamati Sadar,21,F,Pixel 8 Pro 12/256,24730.0,No,No,No,No
4992,11-11-2024,Rangamati Sadar,30,M,Note 11S 6/128,19871.0,Yes,Yes,No,No
4993,11-11-2024,Outside Rangamati,21,F,Vivo T3x 5G 8/128,16446.0,No,No,No,Yes
4994,11-11-2024,Inside Rangamati,39,M,Moto G85 5G 8/128,15497.0,No,Yes,No,Yes
4995,11-11-2024,Outside Rangamati,34,M,Galaxy M35 5G 8/128,26447.0,Yes,No,No,No
4996,11-11-2024,Inside Rangamati,20,M,Galaxy S24 Ultra 12/256,48867.0,No,Yes,No,Yes
4997,11-11-2024,Outside Rangamati,49,F,Note 14 Pro 5G 8/256,36603.0,No,Yes,No,Yes
4998,11-11-2024,Outside Rangamati,39,F,Vivo Y200 5G 6/128,18709.0,Yes,Yes,No,Yes
4999,11-11-2024,Inside Rangamati,37,M,Vivo Y200 5G 6/128,23443.0,No,Yes,No,No
5000,11-11-2024,Outside Rangamati,38,M,Vivo T3x 5G 8/128,25395.0,No,No,Yes,No
5001,11-11-2024,Inside Rangamati,40,M,Redmi Note 12 Pro 8/128,27903.0,No,Yes,No,No
5002,11-11-2024,Outside Rangamati,47,M,iPhone 16 Pro 256GB,13348.0,Yes,No,No,No
5003,11-11-2024,Rangamati Sadar,18,M,Galaxy A55 5G 8/128,38995.0,Yes,Yes,No,Yes
5004,11-11-2024,Inside Rangamati,20,F,Moto G85 5G 8/128,26837.0,Yes,No,No,No
5005,11-11-2024,Inside Rangamati,41,F,Note 11S 6/128,16827.0,No,Yes,No,Yes
5006,11-11-2024,Inside Rangamati,39,F,Note 11S 6/128,26681.0,Yes,Yes,Yes,Yes
5007,11-11-2024,Inside Rangamati,32,M,iPhone 16 Pro 256GB,21682.0,No,No,No,Yes
5008,11-11-2024,Rangamati Sadar,25,F,Note 11S 6/128,18692.0,No,No,No,Yes
5009,12-11-2024,Inside Rangamati,35,M,Moto G85 5G 8/128,26840.0,No,No,No,Yes
